,comments,pub_dates,like_Counts
39,Baba g is back! His work looks different from others but his way is right.,2017-01-28T07:54:06.000Z,3
40,wwwoowe 👌👌👌👌👌,2017-01-28T07:32:19.000Z,4
41,Super toofani trailer Dr.MSG,2017-01-28T07:27:15.000Z,1
42,wowww amazing trailer,2017-01-28T07:27:11.000Z,1
43,Pink Bike was awesome,2017-01-28T07:18:26.000Z,70
44,vaaw wonderfull trailer,2017-01-28T07:07:52.000Z,2
45,wowwww pitaa g END e laata g,2017-01-28T06:46:09.000Z,1
46,😂😂😂😂😂😂👌,2017-01-28T06:43:51.000Z,3
47,like,2017-01-28T06:36:15.000Z,2
48,Wow amazing Trailor fabulous act,2017-01-28T06:34:32.000Z,14
49,Great Improvement by Guru ji.,2017-01-28T06:33:44.000Z,3
50,wow what a trailor i lve it so cute my sher e hind papa ji hamain bhi kabul hai,2017-01-28T06:25:55.000Z,9
51,wow awesome trailer really Hind Ka Napak Ko Jawab💪💪💪💪,2017-01-28T06:24:20.000Z,10
52,wow awesome trailer really Hind Ka Napak Ko Jawab💪💪💪💪,2017-01-28T06:24:17.000Z,7
53,100% sach nice tralior,2017-01-28T06:02:41.000Z,9
54,Wooow very nice tralior,2017-01-28T06:00:15.000Z,6
55,WOW good channel so amazing. i m proud of you.,2017-01-28T05:55:40.000Z,26
56,woww....trailer 👌👌👌👌we r   very excited for 10 Feb ....kab ayegi yr yeh 10 February 😔😔😔,2017-01-28T05:31:18.000Z,18
57,baba g att aa,2017-01-28T05:30:29.000Z,4
58,Mind blowing trailer 👌,2017-01-28T05:26:27.000Z,10
59,ab Hollywood ki khair nahi hai,2017-01-28T05:25:54.000Z,173
60,awesome trailer,2017-01-28T05:23:31.000Z,1
61,bhut ache,2017-01-28T05:21:36.000Z,2
62,"great concept, just love it!",2017-01-28T05:14:35.000Z,11
63,Ultimate trailer maza a gya 👏,2017-01-28T05:12:42.000Z,2
64,best song of the year ..Jang hai meri aatankvad se,2017-01-28T05:00:40.000Z,42
65,Iye dekhke Pakistani terrorist Pura tilmila uthega 😂😂😂😂😂😂😂😂,2017-01-28T04:59:55.000Z,57
66,"Just speechless about @Gurmeetramrahim ji's talent after watching the trailer. .Just Say "" One Man Army""",2017-01-28T04:59:14.000Z,0
67,NO 1 TRAILER WATING FOR MOVI 10 FEB. KO AAYGA😀,2017-01-28T04:56:38.000Z,3
68,VFX,2017-01-28T04:44:48.000Z,1
69,"Jo Maa Ko Maare Wo Poot Nhi Hota 
Desh Bhakti Ka Koi Saboot Nhi Hota👌👌👌👌👌👏👏👏👏👏",2017-01-28T04:42:42.000Z,54
70,"Phenomenal Trailer!!
Stunning Looks of Rockstar Baba!!
Eagerly Waiting for 10 Feb for watching the tribute to Indian Army by Dr MSG",2017-01-28T04:38:39.000Z,8
71,Kamel Kar ji guru ji ne,2017-01-28T04:36:35.000Z,4
72,superb awsm,2017-01-28T04:35:26.000Z,1
73,"💃🏻💃🏻💃🏻🕺🏽🕺🏽🕺🏽🕺🏽👍🏻👍🏻😇😇😇
Superb Trailer ⭐️⭐️⭐️⭐️",2017-01-28T04:33:32.000Z,3
74,Wow 😳 super look msg super hhhh,2017-01-28T04:30:27.000Z,1
75,nice,2017-01-28T04:29:59.000Z,2
76,"Omg just see the glam in his face, I have never seen such a glam.... be it any hero... Is it possible through make up...or it is natural.....further  he has also played 😱42 roles in the movie😱 omg that world record...jackie chan will not be able to sleep",2017-01-28T04:25:32.000Z,19
77,Oscar movie 😍😙😙,2017-01-28T04:12:32.000Z,1
78,"sooo awsmmm love u pita g 
Dhan Dhan satguru tera hi asrra 😍😙",2017-01-28T04:11:29.000Z,0
79,it's the most patriotic film in the indian film industry,2017-01-28T04:07:43.000Z,2
80,wow wonderful amazing guru g,2017-01-28T04:06:30.000Z,0
81,best trailor,2017-01-28T04:03:43.000Z,0
82,nyc trailer,2017-01-28T04:00:12.000Z,1
83,"शेर🐯ऐ☝हिंद MSG है मारे देश😍की💪शान 
राक्षस👹नै भी एक☝मिंट में बना देवै😃इन्सान",2017-01-28T03:58:06.000Z,0
84,awese trailer of the word .It will break all the records.,2017-01-28T03:56:37.000Z,1
85,wonderful trailer guru jjjiiii,2017-01-28T03:53:49.000Z,0
86,wooow! it's fabulous one...,2017-01-28T03:44:42.000Z,1
87,after surgical strike incident tht happened in Oct 2016...he made whole movie within a span of just two months..... grt man...,2017-01-28T03:21:18.000Z,2
88,wow just awww,2017-01-28T03:20:01.000Z,2
89,Very very good trailer,2017-01-28T03:13:16.000Z,1
90,baba can do anything.,2017-01-28T03:11:09.000Z,1
91,OMG,2017-01-28T03:08:44.000Z,1
92,@ w,2017-01-28T02:59:00.000Z,0
93,देशभक्त है जो वह लाइक करें जो नापाक हैं वह अन लाइक करें आगे तो आप देख ही रहे हो कितने नापाक हैं,2017-01-28T02:55:10.000Z,11
94,Jai Hind,2017-01-28T02:11:22.000Z,0
95,jai hind,2017-01-28T01:42:16.000Z,1
96,42 credit in a film ...looks like this man everything in him....One man army,2017-01-28T01:24:28.000Z,39
97,love the trailor awesome,2017-01-28T01:23:44.000Z,0
98,this movie is going to answer all the people question on surgical srrike,2017-01-28T01:22:27.000Z,19
99,movie on a real story ....,2017-01-28T01:21:55.000Z,0
100,awesome VFX...amazing Dialogues,2017-01-28T01:21:25.000Z,1
101,Army is the real heros of India and Dr. MSG is showing their courage....,2017-01-28T01:20:31.000Z,0
102,Dr. MSG all movies are full of entertainment and teachings....,2017-01-28T01:19:47.000Z,0
103,this movie is going to imbibe patriotism in each and everyone of us,2017-01-28T01:19:13.000Z,0
